"","TagID","dtf","Lat","Lon","rkm","General.Location","ReleaseGroup"
"299832","3.20E+06","4/16/2017 11:04","37.81","-121.33","158.12","OR_HOR_DS","2017_SJ_SIRF2"
"299833","3.20E+06","4/16/2017 11:04","37.81","-121.33","158.12","OR_HOR_DS","2017_SJ_SIRF2"
"299834","3.20E+06","4/16/2017 11:04","37.81","-121.33","158.12","OR_HOR_DS","2017_SJ_SIRF2"
"299836","3.20E+06","4/16/2017 11:05","37.81","-121.33","158.12","OR_HOR_DS","2017_SJ_SIRF2"
"299880","3.20E+06","4/16/2017 12:32","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF2"
"299881","3.20E+06","4/16/2017 12:32","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF2"
"299882","3.20E+06","4/16/2017 12:32","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF2"
"299883","3.20E+06","4/16/2017 12:32","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF2"
"299884","3.20E+06","4/16/2017 12:32","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF2"
"299885","3.20E+06","4/16/2017 12:33","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF2"
"299886","3.20E+06","4/16/2017 12:33","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF2"
"300693","3.20E+06","4/17/2017 2:24","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300698","3.20E+06","4/17/2017 2:25","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300700","3.20E+06","4/17/2017 2:25","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300702","3.20E+06","4/17/2017 2:25","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300704","3.20E+06","4/17/2017 2:25","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300706","3.20E+06","4/17/2017 2:26","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300709","3.20E+06","4/17/2017 2:26","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300710","3.20E+06","4/17/2017 2:26","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300713","3.20E+06","4/17/2017 2:26","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300715","3.20E+06","4/17/2017 2:26","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300716","3.20E+06","4/17/2017 2:26","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300718","3.20E+06","4/17/2017 2:26","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300721","3.20E+06","4/17/2017 2:26","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300723","3.20E+06","4/17/2017 2:26","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300724","3.20E+06","4/17/2017 2:27","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300725","3.20E+06","4/17/2017 2:27","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300726","3.20E+06","4/17/2017 2:27","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300727","3.20E+06","4/17/2017 2:27","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300728","3.20E+06","4/17/2017 2:27","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300729","3.20E+06","4/17/2017 2:27","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF2"
"300731","3.20E+06","4/17/2017 2:27","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300734","3.20E+06","4/17/2017 2:27","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300736","3.20E+06","4/17/2017 2:28","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300739","3.20E+06","4/17/2017 2:28","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300741","3.20E+06","4/17/2017 2:28","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300742","3.20E+06","4/17/2017 2:28","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300745","3.20E+06","4/17/2017 2:28","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300746","3.20E+06","4/17/2017 2:28","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300749","3.20E+06","4/17/2017 2:29","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300751","3.20E+06","4/17/2017 2:29","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300752","3.20E+06","4/17/2017 2:29","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300754","3.20E+06","4/17/2017 2:29","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300756","3.20E+06","4/17/2017 2:29","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300757","3.20E+06","4/17/2017 2:29","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300758","3.20E+06","4/17/2017 2:29","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300760","3.20E+06","4/17/2017 2:29","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300762","3.20E+06","4/17/2017 2:29","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300763","3.20E+06","4/17/2017 2:29","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300764","3.20E+06","4/17/2017 2:29","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300765","3.20E+06","4/17/2017 2:30","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300766","3.20E+06","4/17/2017 2:30","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300770","3.20E+06","4/17/2017 2:30","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300772","3.20E+06","4/17/2017 2:30","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300774","3.20E+06","4/17/2017 2:30","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300776","3.20E+06","4/17/2017 2:30","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300778","3.20E+06","4/17/2017 2:30","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300780","3.20E+06","4/17/2017 2:30","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300781","3.20E+06","4/17/2017 2:30","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300782","3.20E+06","4/17/2017 2:30","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300784","3.20E+06","4/17/2017 2:30","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300787","3.20E+06","4/17/2017 2:30","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300788","3.20E+06","4/17/2017 2:31","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"300796","3.20E+06","4/17/2017 2:31","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF2"
"306382","2F53","4/19/2017 3:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306383","2F53","4/19/2017 3:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306385","2F53","4/19/2017 3:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306391","2F53","4/19/2017 3:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306392","2F53","4/19/2017 3:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306398","2F53","4/19/2017 3:22","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306401","2F53","4/19/2017 3:22","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306402","2F53","4/19/2017 3:22","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306406","2F53","4/19/2017 3:22","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306407","2F53","4/19/2017 3:22","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306409","2F53","4/19/2017 3:22","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306411","2F53","4/19/2017 3:23","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306413","2F53","4/19/2017 3:23","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306416","2F53","4/19/2017 3:23","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306417","2F53","4/19/2017 3:23","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306419","2F53","4/19/2017 3:23","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306421","2F53","4/19/2017 3:23","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306423","2F53","4/19/2017 3:23","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306424","2F53","4/19/2017 3:24","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306426","2F53","4/19/2017 3:24","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306434","2F53","4/19/2017 3:24","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"306437","2F53","4/19/2017 3:24","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"311740","2F53","4/20/2017 6:16","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311742","2F53","4/20/2017 6:16","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311743","2F53","4/20/2017 6:16","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311744","2F53","4/20/2017 6:16","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311745","2F53","4/20/2017 6:17","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311746","2F53","4/20/2017 6:17","37.34","-120.97","257.6","JHILLS_RT","2017_SJ_SIRF1"
"311747","2F53","4/20/2017 6:17","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311748","2F53","4/20/2017 6:17","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311749","2F53","4/20/2017 6:17","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311750","2F53","4/20/2017 6:17","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311751","2F53","4/20/2017 6:17","37.34","-120.97","257.6","JHILLS_RT","2017_SJ_SIRF1"
"311753","2F53","4/20/2017 6:17","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311755","2F53","4/20/2017 6:17","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311756","2F53","4/20/2017 6:17","37.34","-120.97","257.6","JHILLS_RT","2017_SJ_SIRF1"
"311757","2F53","4/20/2017 6:18","37.34","-120.97","257.6","JHILLS_RT","2017_SJ_SIRF1"
"311758","2F53","4/20/2017 6:18","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311759","2F53","4/20/2017 6:18","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311760","2F53","4/20/2017 6:18","37.34","-120.97","257.6","JHILLS_RT","2017_SJ_SIRF1"
"311761","2F53","4/20/2017 6:18","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311762","2F53","4/20/2017 6:18","37.34","-120.97","257.6","JHILLS_RT","2017_SJ_SIRF1"
"311763","2F53","4/20/2017 6:18","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"311764","2F53","4/20/2017 6:18","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"312152","2F53","4/20/2017 11:52","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312153","2F53","4/20/2017 11:53","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312154","2F53","4/20/2017 11:53","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312155","2F53","4/20/2017 11:53","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312156","2F53","4/20/2017 11:53","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312157","2F53","4/20/2017 11:53","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312158","2F53","4/20/2017 11:53","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312159","2F53","4/20/2017 11:53","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312160","2F53","4/20/2017 11:54","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312161","2F53","4/20/2017 11:54","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312162","2F53","4/20/2017 11:55","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312163","2F53","4/20/2017 11:55","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312164","2F53","4/20/2017 11:55","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312165","2F53","4/20/2017 11:55","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312166","2F53","4/20/2017 11:55","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312167","2F53","4/20/2017 11:55","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312168","2F53","4/20/2017 11:55","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312169","2F53","4/20/2017 11:55","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312170","2F53","4/20/2017 11:56","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"312973","2F53","4/20/2017 20:26","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"312974","2F53","4/20/2017 20:27","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"312975","2F53","4/20/2017 20:27","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"312976","2F53","4/20/2017 20:27","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"312977","2F53","4/20/2017 20:27","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"312978","2F53","4/20/2017 20:27","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"312979","2F53","4/20/2017 20:27","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"312980","2F53","4/20/2017 20:27","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"312981","2F53","4/20/2017 20:28","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"312982","2F53","4/20/2017 20:28","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"314131","2F53","4/21/2017 9:25","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF1"
"314132","2F53","4/21/2017 9:26","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF1"
"314133","2F53","4/21/2017 9:26","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF1"
"314134","2F53","4/21/2017 9:26","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF1"
"314293","2F53","4/21/2017 13:29","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314294","2F53","4/21/2017 13:29","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314295","2F53","4/21/2017 13:29","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314296","2F53","4/21/2017 13:29","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314297","2F53","4/21/2017 13:29","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314298","2F53","4/21/2017 13:29","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314299","2F53","4/21/2017 13:29","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314300","2F53","4/21/2017 13:29","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314301","2F53","4/21/2017 13:29","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314302","2F53","4/21/2017 13:29","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314303","2F53","4/21/2017 13:29","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314304","2F53","4/21/2017 13:29","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314305","2F53","4/21/2017 13:30","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314306","2F53","4/21/2017 13:30","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314307","2F53","4/21/2017 13:30","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314309","2F53","4/21/2017 13:30","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314310","2F53","4/21/2017 13:30","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314312","2F53","4/21/2017 13:30","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314313","2F53","4/21/2017 13:30","37.82","-121.37","152.28","ORMR_2_J","2017_SJ_SIRF1"
"314317","2F53","4/21/2017 13:31","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"314319","2F53","4/21/2017 13:31","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"314321","2F53","4/21/2017 13:31","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"314322","2F53","4/21/2017 13:32","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"314323","2F53","4/21/2017 13:32","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"314325","2F53","4/21/2017 13:32","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"314327","2F53","4/21/2017 13:32","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"314329","2F53","4/21/2017 13:32","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"314331","2F53","4/21/2017 13:32","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"314332","2F53","4/21/2017 13:32","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"318609","2F53","4/22/2017 8:16","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318610","2F53","4/22/2017 8:16","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318611","2F53","4/22/2017 8:16","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318612","2F53","4/22/2017 8:16","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318613","2F53","4/22/2017 8:16","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318614","2F53","4/22/2017 8:17","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318615","2F53","4/22/2017 8:17","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318616","2F53","4/22/2017 8:17","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318617","2F53","4/22/2017 8:17","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318618","2F53","4/22/2017 8:17","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318619","2F53","4/22/2017 8:17","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318620","2F53","4/22/2017 8:17","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318621","2F53","4/22/2017 8:17","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318622","2F53","4/22/2017 8:17","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318623","2F53","4/22/2017 8:17","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318624","2F53","4/22/2017 8:17","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318625","2F53","4/22/2017 8:17","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318626","2F53","4/22/2017 8:17","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318627","2F53","4/22/2017 8:18","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318628","2F53","4/22/2017 8:18","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318629","2F53","4/22/2017 8:18","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318630","2F53","4/22/2017 8:18","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318631","2F53","4/22/2017 8:18","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318632","2F53","4/22/2017 8:18","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318633","2F53","4/22/2017 8:18","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318634","2F53","4/22/2017 8:18","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318635","2F53","4/22/2017 8:18","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318636","2F53","4/22/2017 8:18","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318637","2F53","4/22/2017 8:18","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318638","2F53","4/22/2017 8:18","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318639","2F53","4/22/2017 8:18","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318640","2F53","4/22/2017 8:18","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318641","2F53","4/22/2017 8:18","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318642","2F53","4/22/2017 8:19","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318643","2F53","4/22/2017 8:19","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318644","2F53","4/22/2017 8:19","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318645","2F53","4/22/2017 8:19","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318646","2F53","4/22/2017 8:19","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318647","2F53","4/22/2017 8:19","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318648","2F53","4/22/2017 8:19","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318649","2F53","4/22/2017 8:19","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318650","2F53","4/22/2017 8:19","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318651","2F53","4/22/2017 8:19","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318652","2F53","4/22/2017 8:19","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318653","2F53","4/22/2017 8:19","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318654","2F53","4/22/2017 8:19","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318655","2F53","4/22/2017 8:20","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318656","2F53","4/22/2017 8:20","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318657","2F53","4/22/2017 8:20","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"318658","2F53","4/22/2017 8:20","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318659","2F53","4/22/2017 8:21","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318660","2F53","4/22/2017 8:21","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318661","2F53","4/22/2017 8:21","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318662","2F53","4/22/2017 8:21","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318663","2F53","4/22/2017 8:21","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"318664","2F53","4/22/2017 8:22","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"2910","2F54","3/5/2017 0:00","37.11353","-120.56533","317.79","SJ_AbvFresnoRiv","2017_SJ_SIRF1"
"3515","2ED6","3/5/2017 0:00","37.11353","-120.56533","317.79","SJ_AbvFresnoRiv","2017_SJ_SIRF1"
"741","3.40E+10","3/23/2017 0:00","37.687931","-121.259949","183.85","SJ_AbvDurhamFerry","2017_SJ_SIRF2"
"113","3.20E+06","3/23/2017 0:00","37.687931","-121.259949","183.85","SJ_AbvDurhamFerry","2017_SJ_SIRF2"
"238","3.40E+06","3/23/2017 0:00","37.687931","-121.259949","183.85","SJ_AbvDurhamFerry","2017_SJ_SIRF2"
"239","2ED1","3/5/2017 0:00","37.11353","-120.56533","317.79","SJ_AbvFresnoRiv","2017_SJ_SIRF1"
"2447","2EEB","3/5/2017 0:00","37.11353","-120.56533","317.79","SJ_AbvFresnoRiv","2017_SJ_SIRF1"
"259","2ECB","3/5/2017 0:00","37.11353","-120.56533","317.79","SJ_AbvFresnoRiv","2017_SJ_SIRF1"
"2681","2ED9","3/5/2017 0:00","37.11353","-120.56533","317.79","SJ_AbvFresnoRiv","2017_SJ_SIRF1"
"325","2F53","3/5/2017 0:00","37.11353","-120.56533","317.79","SJ_AbvFresnoRiv","2017_SJ_SIRF1"
